CASEB,data/Scotland/2017/sc-borders17-04.blt,9,4007,1336,inf
CASEB,data/Scotland/2017/sc-borders17-05.blt,7,4555,1519,inf
1Q,data/Scotland/2017/sc-borders17-06.blt,6,4541,1514,inf
1Q,data/Scotland/2017/sc-borders17-07.blt,7,4232,1411,370
CASEC,data/Scotland/2017/sc-borders17-08.blt,8,4326,1443,inf
CASEB,data/Scotland/2017/sc-borders17-09.blt,7,3835,1279,inf
1Q,data/Scotland/2017/sc-borders17-10.blt,6,3605,1202,109
1Q,data/Scotland/2017/sc-borders17-11.blt,4,3459,1154,278
CASEB,data/Scotland/2017/shetland17-01.blt,5,1413,472,inf
1Q,data/Scotland/2017/shetland17-02.blt,4,1192,398,24
1Q,data/Scotland/2017/shetland17-03.blt,6,1225,409,inf
CASEB,data/Scotland/2017/shetland17-04.blt,5,973,325,110
1Q,data/Scotland/2017/shetland17-06.blt,4,995,332,83
CASEB,data/Scotland/2017/shetland17-07.blt,5,1492,498,inf
1Q,data/Scotland/2017/stirling17-01.blt,7,5314,1772,133
CASEB,data/Scotland/2017/stirling17-02.blt,7,6213,2072,inf
CASEB,data/Scotland/2017/stirling17-03.blt,7,6977,2326,inf
CASEB,data/Scotland/2017/stirling17-04.blt,8,4631,1544,inf
1Q,data/Scotland/2017/stirling17-05.blt,6,5251,1751,137
CASEB,data/Scotland/2017/stirling17-06.blt,7,3786,1263,inf
CASEB,data/Scotland/2017/stirling17-07.blt,7,3503,1168,inf
CASEB,data/Scotland/2017/w-duns17-01.blt,7,4365,1456,inf
CASEB,data/Scotland/2017/w-duns17-02.blt,8,5893,1965,inf
CASEB,data/Scotland/2017/w-duns17-03.blt,7,6562,2188,258
1Q,data/Scotland/2017/w-duns17-04.blt,5,4182,1395,329
CASEB,data/Scotland/2017/w-duns17-05.blt,7,4976,1659,inf
CASEB,data/Scotland/2017/w-duns17-06.blt,9,5018,1673,inf
1Q,data/Scotland/2017/w-lothian17-01.blt,7,7245,2416,inf
CASEB,data/Scotland/2017/w-lothian17-02.blt,9,6967,2323,inf
CASEB,data/Scotland/2017/w-lothian17-03.blt,8,7622,2541,inf
CASEB,data/Scotland/2017/w-lothian17-04.blt,8,8216,2739,inf
CASEB,data/Scotland/2017/w-lothian17-05.blt,8,7363,2455,inf
CASEB,data/Scotland/2017/w-lothian17-06.blt,7,5463,1822,inf
CASEB,data/Scotland/2017/w-lothian17-07.blt,7,6489,2164,1586
CASEB,data/Scotland/2017/w-lothian17-08.blt,9,7692,2565,inf
1Q,data/Scotland/2017/w-lothian17-09.blt,6,5204,1735,131
